"inst","name","v1","v2","v3","v4","uint"
"http://www.almaden.ibm.com","EMPTY","17","0","4","0","1.1872699899631984"
"http://www.comp.nus.edu","EMPTY","0","0","0","28","1.2043325526932085"
"http://pages.cs.wisc.edu","EMPTY","0","0","0","26","1.2094248679265835"
"EMPTY","Marianne Winslett","0","0","0","24","1.2145171831599586"
"http://dais.cs.uiuc.edu","EMPTY","0","0","0","24","1.2145171831599586"
"http://dais.cs.uiuc.edu","Marianne Winslett","0","0","0","24","1.2145171831599586"
"http://www.wikiwand.com","Rajeev Rastogi","11","0","2","0","1.2147127703540435"
"EMPTY","Rajeev Rastogi","11","0","2","0","1.2147127703540435"
"http://www.wikiwand.com","EMPTY","11","0","2","0","1.2147127703540435"
"http://www.cs.cornell.edu","EMPTY","0","0","0","23","1.2170633407766462"
"http://www.almaden.ibm.com","Hamid Pirahesh","9","0","1","0","1.2213320185710177"
"EMPTY","Hamid Pirahesh","9","0","1","0","1.2213320185710177"
"http://www.cs.cornell.edu","Johannes Gehrke","0","0","0","19","1.2272479712433964"
"EMPTY","Johannes Gehrke","0","0","0","19","1.2272479712433964"
"http://www.cs.ucsb.edu","EMPTY","0","0","0","18","1.229794128860084"
"http://www.cs.wisc.edu","EMPTY","0","0","0","17","1.2323402864767714"
"EMPTY","Charu C. Aggarwal","6","0","0","0","1.2346958226676108"
"http://researcher.watson.ibm.com","Charu C. Aggarwal","6","0","0","0","1.2346958226676108"
"http://researcher.ibm.com","EMPTY","7","0","1","0","1.2350548502403549"
"http://researcher.ibm.com","Guy M. Lohman","7","0","1","0","1.2350548502403549"
"EMPTY","Guy M. Lohman","7","0","1","0","1.2350548502403549"
"EMPTY","Beng Chin Ooi","0","0","0","15","1.2374326017101465"
"http://www.comp.nus.edu","Beng Chin Ooi","0","0","0","15","1.2374326017101465"
"http://www.cis.upenn.edu","EMPTY","0","0","0","14","1.239978759326834"
"http://www.cs.toronto.edu","EMPTY","0","0","0","14","1.239978759326834"
"http://www.cs.duke.edu","EMPTY","0","0","0","14","1.239978759326834"
"http://abiteboul.com","EMPTY","5","0","0","0","1.241517346549752"
"http://abiteboul.com","Serge Abiteboul","5","0","0","0","1.241517346549752"
"EMPTY","Serge Abiteboul","5","0","0","0","1.241517346549752"
"EMPTY","Samuel Madden 0001","0","0","0","13","1.2425249169435215"
"http://db.csail.mit.edu","EMPTY","0","0","0","13","1.2425249169435215"
"http://db.csail.mit.edu","Samuel Madden 0001","0","0","0","13","1.2425249169435215"
"http://www.ics.uci.edu","EMPTY","0","0","0","13","1.2425249169435215"
"http://domino.research.ibm.com","EMPTY","9","0","4","0","1.2431415189026431"
"http://hanj.cs.illinois.edu","Jiawei Han 0001","0","0","0","11","1.2476172321768968"
"http://www.cs.washington.edu","EMPTY","0","0","0","11","1.2476172321768968"
"EMPTY","Gautam Das 0001","0","0","0","11","1.2476172321768968"
"http://hanj.cs.illinois.edu","EMPTY","0","0","0","11","1.2476172321768968"
"http://ranger.uta.edu","Gautam Das 0001","0","0","0","11","1.2476172321768968"
"EMPTY","Jiawei Han 0001","0","0","0","11","1.2476172321768968"
"http://ranger.uta.edu","EMPTY","0","0","0","11","1.2476172321768968"
"EMPTY","Ramakrishnan Srikant","4","0","0","0","1.2483388704318936"
"http://www.real-programmer.com","Christoph Bussler","4","0","0","0","1.2483388704318936"
"http://www.real-programmer.com","EMPTY","4","0","0","0","1.2483388704318936"
"http://research.microsoft.com","Jonathan Goldstein","4","0","0","0","1.2483388704318936"
"http://www.rsrikant.com","EMPTY","4","0","0","0","1.2483388704318936"
"EMPTY","Jonathan Goldstein","4","0","0","0","1.2483388704318936"
"http://www.rsrikant.com","Ramakrishnan Srikant","4","0","0","0","1.2483388704318936"
"EMPTY","Christoph Bussler","4","0","0","0","1.2483388704318936"
"http://www.cs.toronto.edu","Nick Koudas","0","0","0","10","1.2501633897935842"
"EMPTY","Jignesh M. Patel","0","0","0","10","1.2501633897935842"
"http://pages.cs.wisc.edu","Jignesh M. Patel","0","0","0","10","1.2501633897935842"
"http://www.cs.purdue.edu","EMPTY","0","0","0","10","1.2501633897935842"
"http://www.cse.cuhk.edu","EMPTY","0","0","0","10","1.2501633897935842"
"EMPTY","Raghu Ramakrishnan","0","0","0","10","1.2501633897935842"
"http://www.cs.cmu.edu","EMPTY","0","0","0","10","1.2501633897935842"
"EMPTY","Yufei Tao 0001","0","0","0","10","1.2501633897935842"
"EMPTY","Nick Koudas","0","0","0","10","1.2501633897935842"
"http://www.cse.cuhk.edu","Yufei Tao 0001","0","0","0","10","1.2501633897935842"
"http://pages.cs.wisc.edu","Raghu Ramakrishnan","0","0","0","10","1.2501633897935842"
"https://www.linkedin.com","EMPTY","10","0","6","0","1.2510510425778054"
"http://www.research.att.com","EMPTY","10","0","6","0","1.2510510425778054"
"http://www-db.stanford.edu","EMPTY","0","0","0","9","1.2527095474102719"
"EMPTY","Kian-Lee Tan","0","0","0","9","1.2527095474102719"
"http://www.cse.unsw.edu","EMPTY","0","0","0","9","1.2527095474102719"
"http://www.ntu.edu","EMPTY","0","0","0","9","1.2527095474102719"
"http://www.comp.nus.edu","Kian-Lee Tan","0","0","0","9","1.2527095474102719"
"EMPTY","John R. Smith","3","0","0","0","1.255160394314035"
"http://domino.research.ibm.com","John R. Smith","3","0","0","0","1.255160394314035"
"http://db.bell-labs.com","Arnaud Sahuguet","3","0","0","0","1.255160394314035"
"http://www.cityescapesphotography.com","EMPTY","3","0","0","0","1.255160394314035"
"http://db.bell-labs.com","EMPTY","3","0","0","0","1.255160394314035"
"http://www.cityescapesphotography.com","Terence Critchlow","3","0","0","0","1.255160394314035"
"EMPTY","Arnaud Sahuguet","3","0","0","0","1.255160394314035"
"EMPTY","Terence Critchlow","3","0","0","0","1.255160394314035"
"EMPTY","Elke A. Rundensteiner","0","0","0","8","1.2552557050269593"
"EMPTY","Xuemin Lin 0001","0","0","0","8","1.2552557050269593"
"http://www.cs.duke.edu","Shivnath Babu","0","0","0","8","1.2552557050269593"
"http://davis.wpi.edu","Elke A. Rundensteiner","0","0","0","8","1.2552557050269593"
"http://www.cis.upenn.edu","Zachary G. Ives","0","0","0","8","1.2552557050269593"
"http://www-2.cs.cmu.edu","EMPTY","0","0","0","8","1.2552557050269593"
"EMPTY","AnHai Doan","0","0","0","8","1.2552557050269593"
"http://www.cse.unsw.edu","Xuemin Lin 0001","0","0","0","8","1.2552557050269593"
"EMPTY","Shivnath Babu","0","0","0","8","1.2552557050269593"
"http://www.se.cuhk.edu","EMPTY","0","0","0","8","1.2552557050269593"
"EMPTY","Zachary G. Ives","0","0","0","8","1.2552557050269593"
"http://davis.wpi.edu","EMPTY","0","0","0","8","1.2552557050269593"
"http://www.cs.wisc.edu","AnHai Doan","0","0","0","8","1.2552557050269593"
"http://sailesh.googlepages.com","EMPTY","4","0","1","0","1.2556390977443608"
"EMPTY","Sailesh Krishnamurthy","4","0","1","0","1.2556390977443608"
"http://sailesh.googlepages.com","Sailesh Krishnamurthy","4","0","1","0","1.2556390977443608"
"http://research.microsoft.com","David B. Lomet","4","0","1","0","1.2556390977443608"
"EMPTY","David B. Lomet","4","0","1","0","1.2556390977443608"
"EMPTY","Bruce G. Lindsay 0001","4","0","1","0","1.2556390977443608"
"http://www.almaden.ibm.com","Bruce G. Lindsay 0001","4","0","1","0","1.2556390977443608"
"http://www.research.att.com","Theodore Johnson","6","0","3","0","1.2566134999930711"
"EMPTY","Theodore Johnson","6","0","3","0","1.2566134999930711"
"http://www3.ntu.edu","EMPTY","0","0","0","7","1.257801862643647"
"EMPTY","Walker M. White","0","0","0","7","1.257801862643647"
"EMPTY","H. V. Jagadish","0","0","0","7","1.257801862643647"
"EMPTY","Carlos Ordonez 0001","0","0","0","7","1.257801862643647"
"http://www2.cs.uh.edu","EMPTY","0","0","0","7","1.257801862643647"
"http://www.eecs.umich.edu","EMPTY","0","0","0","7","1.257801862643647"
"http://www.cs.ucsb.edu","Divyakant Agrawal","0","0","0","7","1.257801862643647"
"EMPTY","Magdalena Balazinska","0","0","0","7","1.257801862643647"
"EMPTY","Jeffrey F. Naughton","0","0","0","7","1.257801862643647"
"EMPTY","Xiaokui Xiao","0","0","0","7","1.257801862643647"
"https://boonloo.cis.upenn.edu","EMPTY","0","0","0","7","1.257801862643647"
"https://cs.uchicago.edu","EMPTY","0","0","0","7","1.257801862643647"
"http://www.eecs.umich.edu","H. V. Jagadish","0","0","0","7","1.257801862643647"
"EMPTY","Boon Thau Loo","0","0","0","7","1.257801862643647"
"EMPTY","Xifeng Yan","0","0","0","7","1.257801862643647"
"EMPTY","Divyakant Agrawal","0","0","0","7","1.257801862643647"
"EMPTY","Michael J. Franklin","0","0","0","7","1.257801862643647"
"http://pages.cs.wisc.edu","Jeffrey F. Naughton","0","0","0","7","1.257801862643647"
"http://www.cs.cornell.edu","Walker M. White","0","0","0","7","1.257801862643647"
"http://www.cs.ucsb.edu","Xifeng Yan","0","0","0","7","1.257801862643647"
"https://boonloo.cis.upenn.edu","Boon Thau Loo","0","0","0","7","1.257801862643647"
"http://www3.ntu.edu","Xiaokui Xiao","0","0","0","7","1.257801862643647"
"http://www.cs.columbia.edu","EMPTY","0","0","0","7","1.257801862643647"
"https://cs.uchicago.edu","Michael J. Franklin","0","0","0","7","1.257801862643647"
"http://www.cs.washington.edu","Magdalena Balazinska","0","0","0","7","1.257801862643647"
"http://www2.cs.uh.edu","Carlos Ordonez 0001","0","0","0","7","1.257801862643647"
"http://www.cs.umass.edu","EMPTY","0","0","0","6","1.2603480202603343"
"EMPTY","Neoklis Polyzotis","0","0","0","6","1.2603480202603343"
"http://www-db.stanford.edu","Hector Garcia-Molina","0","0","0","6","1.2603480202603343"
"http://aria.asu.edu","EMPTY","0","0","0","6","1.2603480202603343"
"EMPTY","Tim Kraska","0","0","0","6","1.2603480202603343"
"http://www.ics.uci.edu","Michael J. Carey 0001","0","0","0","6","1.2603480202603343"
"EMPTY","Jeffrey Xu Yu","0","0","0","6","1.2603480202603343"
"http://www.se.cuhk.edu","Jeffrey Xu Yu","0","0","0","6","1.2603480202603343"
"http://cs.brown.edu","Tim Kraska","0","0","0","6","1.2603480202603343"
"EMPTY","K. Seluk Candan","0","0","0","6","1.2603480202603343"
"http://www.seas.gwu.edu","Nan Zhang 0004","0","0","0","6","1.2603480202603343"
"EMPTY","Daniel J. Abadi","0","0","0","6","1.2603480202603343"
"http://cs.brown.edu","EMPTY","0","0","0","6","1.2603480202603343"
"http://www.cs.ucsc.edu","EMPTY","0","0","0","6","1.2603480202603343"
"http://www.cs.ucsc.edu","Neoklis Polyzotis","0","0","0","6","1.2603480202603343"
"http://www.cise.ufl.edu","EMPTY","0","0","0","6","1.2603480202603343"
"http://www.seas.gwu.edu","EMPTY","0","0","0","6","1.2603480202603343"
"http://www.cs.ucla.edu","EMPTY","0","0","0","6","1.2603480202603343"
"EMPTY","Michael J. Carey 0001","0","0","0","6","1.2603480202603343"
"http://aria.asu.edu","K. Seluk Candan","0","0","0","6","1.2603480202603343"
"http://cs-www.cs.yale.edu","Daniel J. Abadi","0","0","0","6","1.2603480202603343"
"http://cs-www.cs.yale.edu","EMPTY","0","0","0","6","1.2603480202603343"
"EMPTY","Wei Wang 0011","0","0","0","6","1.2603480202603343"
"EMPTY","Hector Garcia-Molina","0","0","0","6","1.2603480202603343"
"http://www.soe.ucsc.edu","EMPTY","0","0","0","6","1.2603480202603343"
"EMPTY","Nan Zhang 0004","0","0","0","6","1.2603480202603343"
"http://people.csail.mit.edu","EMPTY","0","0","0","6","1.2603480202603343"
"http://www.cse.unsw.edu","Wei Wang 0011","0","0","0","6","1.2603480202603343"
"http://alonhalevy.googlepages.com","EMPTY","15","0","12","0","1.2612997658079625"
"http://www.liefke.com","Hartmut Liefke","2","0","0","0","1.2619819181961767"
"EMPTY","Alon Y. Levy","2","0","0","0","1.2619819181961767"
"EMPTY","Yolle S. Maarek","2","0","0","0","1.2619819181961767"
"http://www.bell-labs.com","EMPTY","2","0","0","0","1.2619819181961767"
"http://yoelle.com","EMPTY","2","0","0","0","1.2619819181961767"
"http://domino.research.ibm.com","Kaladhar Voruganti","2","0","0","0","1.2619819181961767"
"https://www.linkedin.com","Vittorio Castelli","2","0","0","0","1.2619819181961767"
"http://www.liefke.com","EMPTY","2","0","0","0","1.2619819181961767"
"EMPTY","Vittorio Castelli","2","0","0","0","1.2619819181961767"
"http://alonhalevy.googlepages.com","Alon Y. Levy","2","0","0","0","1.2619819181961767"
"EMPTY","Hartmut Liefke","2","0","0","0","1.2619819181961767"
"EMPTY","Kaladhar Voruganti","2","0","0","0","1.2619819181961767"
"EMPTY","P. P. S. Narayan","2","0","0","0","1.2619819181961767"
"EMPTY","Mary F. Fernandez","2","0","0","0","1.2619819181961767"
"http://yoelle.com","Yolle S. Maarek","2","0","0","0","1.2619819181961767"
"http://www2.research.att.com","Mary F. Fernandez","2","0","0","0","1.2619819181961767"
"http://www.bell-labs.com","P. P. S. Narayan","2","0","0","0","1.2619819181961767"
"http://database-research.com","Florian Waas","3","0","1","0","1.2625005135790295"
"EMPTY","Florian Waas","3","0","1","0","1.2625005135790295"
"EMPTY","Jerry Kiernan","3","0","1","0","1.2625005135790295"
"http://research.microsoft.com","Sanjay Agrawal 0001","3","0","1","0","1.2625005135790295"
"EMPTY","Sanjay Agrawal 0001","3","0","1","0","1.2625005135790295"
"http://www.almaden.ibm.com","Jerry Kiernan","3","0","1","0","1.2625005135790295"
"http://bigdata.poly.edu","Juliana Freire","0","0","0","5","1.2628941778770217"
"http://www.cs.rice.edu","EMPTY","0","0","0","5","1.2628941778770217"
"EMPTY","Juliana Freire","0","0","0","5","1.2628941778770217"
"http://www.cs.berkeley.edu","EMPTY","0","0","0","5","1.2628941778770217"
"http://www.cs.purdue.edu","Ahmed K. Elmagarmid","0","0","0","5","1.2628941778770217"
"http://dbgroup.cs.tsinghua.edu","Guoliang Li 0001","0","0","0","5","1.2628941778770217"
"EMPTY","Chen Li 0001","0","0","0","5","1.2628941778770217"
"http://nms.csail.mit.edu","EMPTY","0","0","0","5","1.2628941778770217"
"http://www.cs.utah.edu","EMPTY","0","0","0","5","1.2628941778770217"
"http://www.cs.wisc.edu","Kevin S. Beyer","0","0","0","5","1.2628941778770217"
"http://dimacs.rutgers.edu","EMPTY","0","0","0","5","1.2628941778770217"
"http://www.cse.ucsc.edu","EMPTY","0","0","0","5","1.2628941778770217"
"http://www.cs.utah.edu","Feifei Li 0001","0","0","0","5","1.2628941778770217"
"http://www.cs.duke.edu","Jun Yang 0001","0","0","0","5","1.2628941778770217"
"http://bigdata.poly.edu","EMPTY","0","0","0","5","1.2628941778770217"
"EMPTY","Kevin S. Beyer","0","0","0","5","1.2628941778770217"
"http://infolab.stanford.edu","EMPTY","0","0","0","5","1.2628941778770217"
"EMPTY","Jun Yang 0001","0","0","0","5","1.2628941778770217"
"https://chenli.ics.uci.edu","Chen Li 0001","0","0","0","5","1.2628941778770217"
"EMPTY","Graham Cormode","0","0","0","5","1.2628941778770217"
"EMPTY","Ahmed K. Elmagarmid","0","0","0","5","1.2628941778770217"
"http://www.cs.pitt.edu","EMPTY","0","0","0","5","1.2628941778770217"
"http://dbgroup.cs.tsinghua.edu","EMPTY","0","0","0","5","1.2628941778770217"
"http://www.cs.pitt.edu","Alexandros Labrinidis","0","0","0","5","1.2628941778770217"
"EMPTY","Guoliang Li 0001","0","0","0","5","1.2628941778770217"
"http://dimacs.rutgers.edu","Graham Cormode","0","0","0","5","1.2628941778770217"
"https://chenli.ics.uci.edu","EMPTY","0","0","0","5","1.2628941778770217"
"EMPTY","Alexandros Labrinidis","0","0","0","5","1.2628941778770217"
"EMPTY","Feifei Li 0001","0","0","0","5","1.2628941778770217"
"EMPTY","Vivek R. Narasayya","5","0","3","0","1.2635561160151323"
"https://www.linkedin.com","Philip Bohannon","5","0","3","0","1.2635561160151323"
"http://www.hpl.hp.com","Mehul A. Shah","5","0","3","0","1.2635561160151323"
"EMPTY","Mehul A. Shah","5","0","3","0","1.2635561160151323"
"http://research.microsoft.com","Vivek R. Narasayya","5","0","3","0","1.2635561160151323"
"http://www.hpl.hp.com","EMPTY","5","0","3","0","1.2635561160151323"
"EMPTY","Philip Bohannon","5","0","3","0","1.2635561160151323"
"EMPTY","Per-ke Larson","7","0","5","0","1.2646370023419204"
"http://www.research.microsoft.com","Per-ke Larson","7","0","5","0","1.2646370023419204"
"http://www.research.microsoft.com","EMPTY","22","0","19","0","1.2653258024521283"
"EMPTY","Il-Yeol Song","0","0","0","4","1.2654403354937094"
"http://www-2.cs.cmu.edu","Christopher Olston","0","0","0","4","1.2654403354937094"
"http://www-users.cs.umn.edu","EMPTY","0","0","0","4","1.2654403354937094"
"EMPTY","Dan Suciu","0","0","0","4","1.2654403354937094"
"EMPTY","Alin Deutsch","0","0","0","4","1.2654403354937094"
"http://www-2.cs.cmu.edu","Shimin Chen","0","0","0","4","1.2654403354937094"
"http://feast.ucsd.edu","EMPTY","0","0","0","4","1.2654403354937094"
"http://feast.ucsd.edu","Alin Deutsch","0","0","0","4","1.2654403354937094"
"http://www4.comp.polyu.edu","Eric Lo 0001","0","0","0","4","1.2654403354937094"
"http://www.cis.upenn.edu","Marie Jacob","0","0","0","4","1.2654403354937094"
"http://nms.csail.mit.edu","Stavros Harizopoulos","0","0","0","4","1.2654403354937094"
"EMPTY","Sergey Melnik 0001","0","0","0","4","1.2654403354937094"
"http://web.cs.ucla.edu","Yizhou Sun","0","0","0","4","1.2654403354937094"
"EMPTY","Yizhou Sun","0","0","0","4","1.2654403354937094"
"EMPTY","Shimin Chen","0","0","0","4","1.2654403354937094"
"http://web.cs.ucla.edu","EMPTY","0","0","0","4","1.2654403354937094"
"http://www.cs.berkeley.edu","Amol Deshpande","0","0","0","4","1.2654403354937094"
"EMPTY","Eric Lo 0001","0","0","0","4","1.2654403354937094"
"http://www.cis.drexel.edu","Il-Yeol Song","0","0","0","4","1.2654403354937094"
"EMPTY","Amol Deshpande","0","0","0","4","1.2654403354937094"
"http://www.ccs.neu.edu","EMPTY","0","0","0","4","1.2654403354937094"
"http://www.soe.ucsc.edu","Phokion G. Kolaitis","0","0","0","4","1.2654403354937094"
"EMPTY","Marie Jacob","0","0","0","4","1.2654403354937094"
"EMPTY","Phokion G. Kolaitis","0","0","0","4","1.2654403354937094"
"http://www.ntu.edu","Gao Cong","0","0","0","4","1.2654403354937094"
"EMPTY","Christopher M. Jermaine","0","0","0","4","1.2654403354937094"
"http://infolab.stanford.edu","Sergey Melnik 0001","0","0","0","4","1.2654403354937094"
"EMPTY","Christopher Olston","0","0","0","4","1.2654403354937094"
"http://www.cis.upenn.edu","Sudipto Guha","0","0","0","4","1.2654403354937094"
"EMPTY","Sudipto Guha","0","0","0","4","1.2654403354937094"
"http://pages.cs.wisc.edu","Warren Shen","0","0","0","4","1.2654403354937094"
"EMPTY","Susan B. Davidson","0","0","0","4","1.2654403354937094"
"EMPTY","Gao Cong","0","0","0","4","1.2654403354937094"
"http://www.cse.ucsc.edu","Laura Chiticariu","0","0","0","4","1.2654403354937094"
"EMPTY","Warren Shen","0","0","0","4","1.2654403354937094"
"EMPTY","Stavros Harizopoulos","0","0","0","4","1.2654403354937094"
"EMPTY","Laura Chiticariu","0","0","0","4","1.2654403354937094"
"http://www.cis.upenn.edu","Susan B. Davidson","0","0","0","4","1.2654403354937094"
"http://www.cis.drexel.edu","EMPTY","0","0","0","4","1.2654403354937094"
"http://www.cse.ohio-state.edu","EMPTY","0","0","0","4","1.2654403354937094"
"http://web.eecs.umich.edu","EMPTY","0","0","0","4","1.2654403354937094"
"http://www.cs.brown.edu","EMPTY","0","0","0","4","1.2654403354937094"
"http://www.cs.rice.edu","Christopher M. Jermaine","0","0","0","4","1.2654403354937094"
"http://www.cs.washington.edu","Dan Suciu","0","0","0","4","1.2654403354937094"
"http://www4.comp.polyu.edu","EMPTY","0","0","0","4","1.2654403354937094"
"EMPTY","Uri Shaft","0","0","0","3","1.267986493110397"
"EMPTY","Michael J. Cafarella","0","0","0","3","1.267986493110397"
"http://www.cs.ucsb.edu","Amr El Abbadi","0","0","0","3","1.267986493110397"
"http://cs.stanford.edu","Christopher R","0","0","0","3","1.267986493110397"
"EMPTY","Christopher R","0","0","0","3","1.267986493110397"
"EMPTY","Xiang Lian","0","0","0","3","1.267986493110397"
"EMPTY","Yannis Papakonstantinou","0","0","0","3","1.267986493110397"
"http://www.cs.uic.edu","EMPTY","0","0","0","3","1.267986493110397"
"EMPTY","Bin Cui 0001","0","0","0","3","1.267986493110397"
"EMPTY","David R. Karger","0","0","0","3","1.267986493110397"
"EMPTY","Val Tannen","0","0","0","3","1.267986493110397"
"http://idke.ruc.edu","EMPTY","0","0","0","3","1.267986493110397"
"http://www.cs.fudan.edu","EMPTY","0","0","0","3","1.267986493110397"
"EMPTY","Phillip B. Gibbons","0","0","0","3","1.267986493110397"
"http://www.cs.umass.edu","Yanlei Diao","0","0","0","3","1.267986493110397"
"http://db.ucsd.edu","Yannis Papakonstantinou","0","0","0","3","1.267986493110397"
"http://www.cs.kent.edu","EMPTY","0","0","0","3","1.267986493110397"
"http://www.cis.upenn.edu","Val Tannen","0","0","0","3","1.267986493110397"
"EMPTY","Chee Yong Chan","0","0","0","3","1.267986493110397"
"http://www.sdss.jhu.edu","Alexander S. Szalay","0","0","0","3","1.267986493110397"
"http://www.cs.cornell.edu","Lucja Kot","0","0","0","3","1.267986493110397"
"http://stratos.seas.harvard.edu","EMPTY","0","0","0","3","1.267986493110397"
"EMPTY","Kenneth A. Ross","0","0","0","3","1.267986493110397"
"EMPTY","Lipyeow Lim","0","0","0","3","1.267986493110397"
"http://www.eecg.toronto.edu","Hans-Arno Jacobsen","0","0","0","3","1.267986493110397"
"http://db.ucsd.edu","EMPTY","0","0","0","3","1.267986493110397"
"http://www.sdss.jhu.edu","EMPTY","0","0","0","3","1.267986493110397"
"http://www.eecg.toronto.edu","EMPTY","0","0","0","3","1.267986493110397"
"EMPTY","Sunil Prabhakar","0","0","0","3","1.267986493110397"
"EMPTY","Carlo Zaniolo","0","0","0","3","1.267986493110397"
"http://net.pku.edu","EMPTY","0","0","0","3","1.267986493110397"
"EMPTY","Heng Tao Shen","0","0","0","3","1.267986493110397"
"EMPTY","Sudip Roy 0002","0","0","0","3","1.267986493110397"
"http://theory.lcs.mit.edu","EMPTY","0","0","0","3","1.267986493110397"
"EMPTY","Yanlei Diao","0","0","0","3","1.267986493110397"
"EMPTY","Nesime Tatbul","0","0","0","3","1.267986493110397"
"EMPTY","Sourav S. Bhowmick","0","0","0","3","1.267986493110397"
"http://www.cs.columbia.edu","Kenneth A. Ross","0","0","0","3","1.267986493110397"
"http://www.cs.ucla.edu","Carlo Zaniolo","0","0","0","3","1.267986493110397"
"http://www.cse.buffalo.edu","EMPTY","0","0","0","3","1.267986493110397"
"http://www.comp.nus.edu","Chee-Yong Chan","0","0","0","3","1.267986493110397"
"http://www.cs.cornell.edu","Sudip Roy 0002","0","0","0","3","1.267986493110397"
"http://www2.hawaii.edu","Lipyeow Lim","0","0","0","3","1.267986493110397"
"EMPTY","Mohamed F. Mokbel","0","0","0","3","1.267986493110397"
"EMPTY","Chee-Yong Chan","0","0","0","3","1.267986493110397"
"http://www.cs.wisc.edu","Uri Shaft","0","0","0","3","1.267986493110397"
"http://people.csail.mit.edu","Nesime Tatbul","0","0","0","3","1.267986493110397"
"EMPTY","Alexander S. Szalay","0","0","0","3","1.267986493110397"
"EMPTY","Xiaofeng Meng 0001","0","0","0","3","1.267986493110397"
"http://www.cse.ohio-state.edu","Srinivasan Parthasarathy 0001","0","0","0","3","1.267986493110397"
"EMPTY","Robert C. Miller","0","0","0","3","1.267986493110397"
"http://www.soe.ucsc.edu","Wang Chiew Tan","0","0","0","3","1.267986493110397"
"EMPTY","Michalis Petropoulos","0","0","0","3","1.267986493110397"
"http://idke.ruc.edu","Xiaofeng Meng 0001","0","0","0","3","1.267986493110397"
"http://www2.hawaii.edu","EMPTY","0","0","0","3","1.267986493110397"
"http://people.csail.mit.edu","Robert C. Miller","0","0","0","3","1.267986493110397"
"http://www.cs.bu.edu","EMPTY","0","0","0","3","1.267986493110397"
"http://net.pku.edu","Bin Cui 0001","0","0","0","3","1.267986493110397"
"http://www.cs.kent.edu","Xiang Lian","0","0","0","3","1.267986493110397"
"http://www.cs.purdue.edu","Sunil Prabhakar","0","0","0","3","1.267986493110397"
"http://www.cs.ucdavis.edu","EMPTY","0","0","0","3","1.267986493110397"
"http://www.ics.uci.edu","Nicola Onose","0","0","0","3","1.267986493110397"
"EMPTY","Nicola Onose","0","0","0","3","1.267986493110397"
"http://theory.lcs.mit.edu","David R. Karger","0","0","0","3","1.267986493110397"
"http://www.seas.upenn.edu","EMPTY","0","0","0","3","1.267986493110397"
"http://www.ntu.edu","Sourav S. Bhowmick","0","0","0","3","1.267986493110397"
"http://www.comp.nus.edu","Chee Yong Chan","0","0","0","3","1.267986493110397"
"http://www.ccs.neu.edu","Mirek Riedewald","0","0","0","3","1.267986493110397"
"EMPTY","Amr El Abbadi","0","0","0","3","1.267986493110397"
"EMPTY","Mirek Riedewald","0","0","0","3","1.267986493110397"
"https://cfm.uestc.edu","Heng Tao Shen","0","0","0","3","1.267986493110397"
"EMPTY","Stratos Idreos","0","0","0","3","1.267986493110397"
"EMPTY","Lucja Kot","0","0","0","3","1.267986493110397"
"https://cfm.uestc.edu","EMPTY","0","0","0","3","1.267986493110397"
"http://www.cse.buffalo.edu","Michalis Petropoulos","0","0","0","3","1.267986493110397"
"EMPTY","Srinivasan Parthasarathy 0001","0","0","0","3","1.267986493110397"
"http://www.cs.ucr.edu","EMPTY","0","0","0","3","1.267986493110397"
"http://stratos.seas.harvard.edu","Stratos Idreos","0","0","0","3","1.267986493110397"
"http://www-users.cs.umn.edu","Mohamed F. Mokbel","0","0","0","3","1.267986493110397"
"EMPTY","Hans-Arno Jacobsen","0","0","0","3","1.267986493110397"
"http://www.cs.cmu.edu","Phillip B. Gibbons","0","0","0","3","1.267986493110397"
"EMPTY","Wang Chiew Tan","0","0","0","3","1.267986493110397"
"http://web.eecs.umich.edu","Michael J. Cafarella","0","0","0","3","1.267986493110397"
"http://cs.stanford.edu","EMPTY","0","0","0","3","1.267986493110397"
"http://d_mukhopadhyay.tripod.com","Debajyoti Mukhopadhyay","1","0","0","0","1.268803442078318"
"http://www.oytor.com","ystein Torbjrnsen","1","0","0","0","1.268803442078318"
"http://research.microsoft.com","Christopher Meek","1","0","0","0","1.268803442078318"
"EMPTY","Igor Nai Fovino","1","0","0","0","1.268803442078318"
"EMPTY","Roger S. Barga","1","0","0","0","1.268803442078318"
"http://research.microsoft.com","Roger S. Barga","1","0","0","0","1.268803442078318"
"http://www.oytor.com","EMPTY","1","0","0","0","1.268803442078318"
"http://research.microsoft.com","A. Kumaran 0001","1","0","0","0","1.268803442078318"
"EMPTY","Mark R. Tuttle","1","0","0","0","1.268803442078318"
"http://gera.shegalov.com","German Shegalov","1","0","0","0","1.268803442078318"
"EMPTY","Christian A. Lang","1","0","0","0","1.268803442078318"
"http://research.microsoft.com","Ariel Fuxman","1","0","0","0","1.268803442078318"
"http://www.com","Agathoniki Trigoni","1","0","0","0","1.268803442078318"
"EMPTY","Shu Lin 0004","1","0","0","0","1.268803442078318"
"http://gera.shegalov.com","EMPTY","1","0","0","0","1.268803442078318"
"http://www1.bell-labs.com","Viswanath Poosala","1","0","0","0","1.268803442078318"
"http://www.com","Peter Sawyer","1","0","0","0","1.268803442078318"
"http://www.research.ibm.com","Heiko Ludwig","1","0","0","0","1.268803442078318"
"http://www.cs.bell-labs.com","Michael Greenwald","1","0","0","0","1.268803442078318"
